LD1,LD2,LD3,LD4
0.8316985680400932,-4.899386277409476,-2.8457460205021365,-1.2499712708683555
5.076159296570685,-3.880976646494299,2.533897604608743,-0.04091588205927731
-6.312213510191527,-3.303399914851745,1.305090929101895,-0.5637399172041847
5.588992515056949,-0.9335595742298102,-0.9488224976603183,0.631952639244697
6.146880829440054,-1.0190811748345552,-0.867163924951257,4.1822174917731016e-05
1.9883755276045834,-0.6611193897675688,-4.186343642841202,-0.5542749973773394
