0,1,2,3
-0.11765858074467263,-5.285000768037552e-05,-1.3884962273078446e-05,9.737750450532197e-06
-0.09324497960037116,-5.28626227028223e-05,-1.38541490383895e-05,9.721992122792477e-06
-0.14565381798499444,-5.283554195107516e-05,-1.3920296012256989e-05,9.755820628748212e-06
-0.13045013823045934,-5.284339801290627e-05,-1.3901106931972325e-05,9.746007059378145e-06
-0.06259397137728605,-5.287846072501456e-05,-1.3815463360507267e-05,9.702207715310717e-06
-0.11836516201531608,-5.28496425749189e-05,-1.3885854073283837e-05,9.738206529878071e-06
-0.12867150261814997,-5.284431707143686e-05,-1.3898862055593055e-05,9.744858997576415e-06
-0.14082957344749772,-5.2838034739881325e-05,-1.3914207169474842e-05,9.752706707698572e-06
-0.11877936482914159,-5.284942854762001e-05,-1.3886376852714394e-05,9.738473886735617e-06
-0.002680752601001272,-5.290941914839283e-05,-1.3739844853422046e-05,9.663535332164637e-06
-0.15471755014635186,-5.283085852953183e-05,-1.3931735656273075e-05,9.761671025873645e-06
-0.04064122224453591,-5.2889804173342664e-05,-1.3787756050672496e-05,9.68803780184417e-06
-0.13902657296378682,-5.283896638827286e-05,-1.3911931541363124e-05,9.751542919022814e-06
-0.1038193337886215,-5.285715871107124e-05,-1.386749528974189e-05,9.728817586104689e-06
-0.10786390244127024,-5.285506879715482e-05,-1.3872600077125614e-05,9.731428247187724e-06
-0.09266022268673517,-5.286292485905407e-05,-1.3853410996840466e-05,9.721614677816522e-06
-0.10096864383464618,-5.285863172266192e-05,-1.3863897337188391e-05,9.726977541847755e-06
-0.09010191118957785,-5.2864246792529074e-05,-1.385018206506167e-05,9.719963356047645e-06
-0.11829206740111162,-5.2849680344475684e-05,-1.3885761818090023e-05,9.738159349255773e-06
-0.15021004893707463,-5.2833187650428664e-05,-1.3926046585996601e-05,9.758761554185064e-06
-0.12572335317856867,-5.284584044244527e-05,-1.3895141096113727e-05,9.742956045823154e-06
-0.15561905038820728,-5.283039270533564e-05,-1.3932873470329196e-05,9.762252920211686e-06
-0.1535480363190799,-5.283146284196844e-05,-1.3930259573175419e-05,9.760916135922276e-06
-0.08201277388428035,-5.286842662036149e-05,-1.3839972490294272e-05,9.71474203388174e-06
-0.14294931725942808,-5.283693942360821e-05,-1.3916882570090946e-05,9.754074945735387e-06
-0.1559601585878283,-5.283021644755231e-05,-1.3933303994566011e-05,9.762473096447313e-06
-0.14404573647249552,-5.283637288065899e-05,-1.3918266397996849e-05,9.754782655065106e-06
-0.13766214016530293,-5.283967141946334e-05,-1.391020944441474e-05,9.750662214079442e-06
-0.1443868446721165,-5.283619662287483e-05,-1.391869692223375e-05,9.755002831300841e-06
-0.15678856421547924,-5.282978839295371e-05,-1.3934349553426793e-05,9.763007810162298e-06
-0.10004277872138924,-5.285911013669172e-05,-1.3862728771401547e-05,9.726379920636065e-06
-0.13098616540129232,-5.284312103638296e-05,-1.3901783470059011e-05,9.746353050605775e-06
-0.13225313871417022,-5.284246636451473e-05,-1.390338256008361e-05,9.747170848053686e-06
-0.11263941723596393,-5.285260118797551e-05,-1.3878627416445858e-05,9.734510714490121e-06
-0.013596214988872587,-5.290377889882198e-05,-1.3753621629011543e-05,9.670580971713135e-06
-0.12901261081777093,-5.284414081362577e-05,-1.3899292579829952e-05,9.74507917381269e-06
-0.10413607711684097,-5.285699504310723e-05,-1.3867895062247853e-05,9.729022035466723e-06
-0.09643677775396746,-5.2860973433420126e-05,-1.3858177515180339e-05,9.724052343285309e-06
-0.1262106506065986,-5.2845588645576144e-05,-1.3895756130738522e-05,9.743270583303162e-06
-0.10959380831077664,-5.285417491831964e-05,-1.3874783450042662e-05,9.732544855241021e-06
-0.10995928138179911,-5.2853986070674526e-05,-1.3875244726010971e-05,9.732780758351e-06
-0.061984849592248585,-5.287877547108751e-05,-1.3814694567226596e-05,9.701814543460924e-06
-0.10686494271380881,-5.285558498072711e-05,-1.3871339256145046e-05,9.73078344535379e-06
-0.0990194541225263,-5.285963891009763e-05,-1.3861437198690292e-05,9.725719391928266e-06
0.013205143552775736,-5.291762772588407e-05,-1.3719794724662469e-05,9.653281410321887e-06
-0.046440061638092556,-5.288680779077785e-05,-1.3795074962704112e-05,9.691780797854095e-06
-0.13649262633803097,-5.2840275731926877e-05,-1.3908733361316235e-05,9.74990732412775e-06
-0.09353735805718912,-5.286247162469191e-05,-1.3854518059164738e-05,9.722180845280428e-06
-0.12959736773140687,-5.284383865742051e-05,-1.3900030621379478e-05,9.74545661878816e-06
-0.03659665359188716,-5.2891894087252143e-05,-1.3782651263288921e-05,9.685427140761407e-06
-0.13907530270658983,-5.283894120857787e-05,-1.3911993044825943e-05,9.751574372770978e-06
-0.11137244392308604,-5.285325585980293e-05,-1.3877028326422106e-05,9.733692917042317e-06
4.195094211420371,-5.507849797872612e-05,-8.441690583928395e-06,6.953983665863048e-06
-0.07955192187272901,-5.286969819447344e-05,-1.383686656544042e-05,9.713153619608757e-06
-0.08535076126628564,-5.286670181188781e-05,-1.3844185477472389e-05,9.716896615618898e-06
-0.10296656328956906,-5.2857599355558144e-05,-1.3866418979149034e-05,9.728267145515083e-06
0.14631043601916202,-5.298640603690259e-05,-1.3551798016974475e-05,9.567365497704652e-06
0.03557209549935136,-5.2929185201538514e-05,-1.3691564635396803e-05,9.638844139997401e-06
0.042369894620369455,-5.2932697767648275e-05,-1.3682984902385124e-05,9.63445634215403e-06
0.06344550838266565,-5.294358798164156e-05,-1.3656384654874507e-05,9.620852596151009e-06
0.10766774997638541,-5.296643854626789e-05,-1.360057026269919e-05,9.592308319855883e-06
0.02497337643969952,-5.292370861992965e-05,-1.3704941638480397e-05,9.645685330183952e-06
0.02799462049348535,-5.292526976041546e-05,-1.3701128423808822e-05,9.643735197809205e-06
-0.012962728332433627,-5.290410623473732e-05,-1.3752822083999581e-05,9.670172072989301e-06
-0.10603653708615786,-5.285601303536652e-05,-1.3870293697283606e-05,9.730248731638264e-06
-0.08639845073655007,-5.286616044864787e-05,-1.3845507801914852e-05,9.717572871200617e-06
-0.1323505981997762,-5.2842416005178595e-05,-1.3903505567008355e-05,9.747233755549365e-06
-0.14419192570090447,-5.283629734160095e-05,-1.3918450908383961e-05,9.754877016309488e-06
-0.09629058852555847,-5.286104897247817e-05,-1.3857993004793091e-05,9.72395798204136e-06
-0.12396908243766075,-5.2846746911086727e-05,-1.3892926971466378e-05,9.741823710896155e-06
-0.12530915036474316,-5.2846054469744154e-05,-1.3894618316683605e-05,9.742688688965608e-06
-0.10803445654108072,-5.285498066824886e-05,-1.3872815339244073e-05,9.731538335305592e-06
-0.08725122123560253,-5.286571980416055e-05,-1.3846584112507936e-05,9.71812331179017e-06
-0.14012299217685428,-5.283839984535139e-05,-1.3913315369269027e-05,9.752250628352533e-06
-0.08698320765018606,-5.286585829244303e-05,-1.3846245843464341e-05,9.717950316176138e-06
-0.14173107368935314,-5.283756891571289e-05,-1.3915344983529146e-05,9.753288602035963e-06
-0.10323457687498552,-5.285746086728955e-05,-1.386675724819264e-05,9.728440141129114e-06
-0.1379057888793179,-5.283954552104224e-05,-1.3910516961727351e-05,9.750819482819392e-06
-0.11444241771967482,-5.285166953962477e-05,-1.3880903044556906e-05,9.735674503165338e-06
-0.10369750943161402,-5.285722166028179e-05,-1.3867341531085584e-05,9.728738951734823e-06
-0.09940929206495028,-5.28594374726189e-05,-1.3861929226389938e-05,9.72597102191211e-06
-0.1406102896048842,-5.283814804848144e-05,-1.391393040389391e-05,9.752565165832434e-06
-0.13369066612685865,-5.2841723563822984e-05,-1.3905196912225468e-05,9.748098733618924e-06
-0.13539620712496353,-5.2840842274821424e-05,-1.3907349533411626e-05,9.749199614798355e-06
-0.09341553370018163,-5.2862534573916346e-05,-1.385436430050861e-05,9.722102210910343e-06
-0.07048818971137157,-5.287438161596251e-05,-1.3825426921424125e-05,9.707303222484026e-06
-0.10798572679827774,-5.2855005847958146e-05,-1.3872753835781675e-05,9.731506881557375e-06
-0.07497132604924729,-5.2872065084899294e-05,-1.3831085239970268e-05,9.710196967298417e-06
-0.10260109021854656,-5.285778820318938e-05,-1.3865957703180806e-05,9.72803124240532e-06
-0.14012299217685428,-5.283839984535139e-05,-1.3913315369269027e-05,9.752250628352533e-06
-0.13907530270658983,-5.283894120857787e-05,-1.3911993044825943e-05,9.751574372770978e-06
-0.15242725223461098,-5.283204197473782e-05,-1.392884499353836e-05,9.760192699718639e-06
-0.10769334834145977,-5.285515692607424e-05,-1.3872384815006475e-05,9.731318159069478e-06
0.0046043439480467985,-5.2913183511358934e-05,-1.373065008578584e-05,9.658832996841382e-06
-0.07772455651761662,-5.287064243269901e-05,-1.3834560185598629e-05,9.711974104059297e-06
-0.14757864282571279,-5.283454735344573e-05,-1.3922725399024568e-05,9.757063051794214e-06
-0.12111839248368543,-5.284821992271862e-05,-1.38893290189122e-05,9.739983666638843e-06
-0.06425078263258795,-5.287760461570861e-05,-1.381755447823049e-05,9.703277142742229e-06
0.17413511915967325,-5.300078363735291e-05,-1.3516679539913798e-05,9.549405407605582e-06
-0.12596700189258364,-5.284571454399683e-05,-1.3895448613426599e-05,9.743113314563266e-06
-0.1363220722382205,-5.284036386077816e-05,-1.3908518099198029e-05,9.749797236010206e-06
-0.1168058102456202,-5.285044832487588e-05,-1.38838859624856e-05,9.737200009942209e-06
-0.14170670881795167,-5.28375815055608e-05,-1.3915314231798423e-05,9.753272875162043e-06
-0.09872707566570832,-5.285978998820026e-05,-1.3861068177915746e-05,9.725530669440532e-06
-0.018542283883376785,-5.290122316074922e-05,-1.3759864230450308e-05,9.673773527133379e-06
-0.09721645363881541,-5.2860570558462244e-05,-1.3859161570579638e-05,9.724555603252833e-06
-0.06678472925834379,-5.287629527206744e-05,-1.3820752658278e-05,9.704912737637213e-06
-0.07633575884773118,-5.287136005369536e-05,-1.3832807336918898e-05,9.71107767224206e-06
0.21097480471873903,-5.301981947959524e-05,-1.3470182922301404e-05,9.525626374130652e-06
-0.11451551233387935,-5.2851631770096164e-05,-1.3880995299749936e-05,9.735721683787148e-06
-0.06866082435625918,-5.2875325854188085e-05,-1.3823120541582553e-05,9.706123706934567e-06
-0.09468250701305955,-5.2861879902089335e-05,-1.3855963390532094e-05,9.722920008358094e-06
-0.0991656433509353,-5.2859563371067336e-05,-1.3861621709077283e-05,9.725813753171998e-06
-0.06578576953088236,-5.287681145561974e-05,-1.3819491837297627e-05,9.704267935803604e-06
-0.14867506203878023,-5.283398081052426e-05,-1.3924109226929172e-05,9.757770761123716e-06
-0.061984849592248585,-5.287877547108751e-05,-1.3814694567226596e-05,9.701814543460924e-06
0.051311802424719395,-5.293731823994741e-05,-1.3671699017025114e-05,9.628684579398975e-06
-0.16222193053801337,-5.282698085795809e-05,-1.3941207189491444e-05,9.766514903063381e-06
-0.12942681363159642,-5.284392678635339e-05,-1.3899815359260783e-05,9.74534653066975e-06
-0.018859027211596255,-5.290105949278543e-05,-1.3760264002956468e-05,9.673977976495384e-06
-0.12893951620356645,-5.28441785831956e-05,-1.3899200324635983e-05,9.745031993190068e-06
-0.002705117472402749,-5.290940655852828e-05,-1.373987560515367e-05,9.663551059038931e-06
-0.10467210428767394,-5.285671806657046e-05,-1.3868571600334529e-05,9.729368026694514e-06
-0.057745361968387865,-5.28809661037435e-05,-1.3809343765993046e-05,9.699078067386158e-06
-0.10311275251797805,-5.2857523816513974e-05,-1.3866603489536065e-05,9.728361506759031e-06
-0.13483581508272904,-5.2841131841205695e-05,-1.390664224359379e-05,9.748837896696481e-06
-0.050606454647748794,-5.2884654927664554e-05,-1.3800333508743788e-05,9.694470093306591e-06
-0.13079124643008033,-5.284322175514987e-05,-1.3901537456209593e-05,9.746227235613446e-06
-0.10262545508994808,-5.285777561336964e-05,-1.3865988454911707e-05,9.728046969279185e-06
-0.10084681947763868,-5.285869467188593e-05,-1.38637435785323e-05,9.726898907477726e-06
4.137788033884046,-5.5048886668194174e-05,-8.51401865579113e-06,6.990973273502853e-06
0.08639721724287722,-5.295544761354217e-05,-1.3627416524059393e-05,9.606037880850718e-06
0.01795629347606794,-5.292008274522935e-05,-1.3713798137073279e-05,9.650214669893436e-06
0.6720312662492951,-5.32580570742373e-05,-1.2888267912309314e-05,9.228026737583034e-06
-0.04207874965722433,-5.288906137263052e-05,-1.3789570402814723e-05,9.688965687409625e-06
0.20127758590094255,-5.3014808722261844e-05,-1.3482422111327812e-05,9.53188566997831e-06
0.7304094981272853,-5.32882223376266e-05,-1.2814586764289378e-05,9.190345147496853e-06
-0.06576140465948084,-5.2876824045446415e-05,-1.3819461085566942e-05,9.704252208929846e-06
0.6447426102796167,-5.324395645032667e-05,-1.2922709851283828e-05,9.245640836454362e-06
0.08929663693965553,-5.295694580484172e-05,-1.3623757068043286e-05,9.604166382845403e-06
0.059985696643652844,-5.2941800223985085e-05,-1.366075140070842e-05,9.623085812257708e-06
-0.02241629843621505,-5.289922137575222e-05,-1.376475375571521e-05,9.676274100098005e-06
-0.13164401692913277,-5.284278111060787e-05,-1.390261376680252e-05,9.74677767620365e-06
-0.07426474477860384,-5.287243019035591e-05,-1.3830193439764225e-05,9.709740887952542e-06
-0.08837200532007146,-5.2865140671377714e-05,-1.3847998692144822e-05,9.71884674799397e-06
-0.10995928138179911,-5.2853986070674526e-05,-1.3875244726010971e-05,9.732780758351e-06
-0.09936056232214727,-5.285946265228655e-05,-1.3861867722927392e-05,9.725939568164325e-06
-0.02112496025193562,-5.289988863741326e-05,-1.376312391396042e-05,9.675440575776553e-06
-0.07075620329678803,-5.287424312769392e-05,-1.382576519046795e-05,9.707476218097949e-06
-0.12423709602307723,-5.2846608422818544e-05,-1.3893265240509283e-05,9.741996706510132e-06
-0.08449799076723319,-5.286714245638859e-05,-1.3843109166879315e-05,9.716346175029182e-06
-0.057209334797554884,-5.2881243080273545e-05,-1.3808667227906148e-05,9.698732076158555e-06
-0.06037676807974969,-5.2879606400712345e-05,-1.3812664952965687e-05,9.700776569777467e-06
-0.11081205188085155,-5.285354542618721e-05,-1.3876321036603838e-05,9.733331198940445e-06
-0.1423645603457921,-5.283724157981264e-05,-1.3916144528542373e-05,9.753697500760028e-06
-0.12574771804997015,-5.2845827852583895e-05,-1.3895171847845144e-05,9.742971772697236e-06
-0.06941613536970562,-5.287493556903648e-05,-1.3824073845250724e-05,9.706611240028496e-06
-0.09487742598427154,-5.2861779183363224e-05,-1.3856209404381924e-05,9.723045823349663e-06
-0.03221097673961743,-5.289416025895231e-05,-1.377711595166825e-05,9.682596303442855e-06
-0.11232267390774447,-5.285276485592564e-05,-1.3878227643940113e-05,9.734306265128088e-06
0.10189327545423024,-5.2963454753557925e-05,-1.3607858422999013e-05,9.596035588991563e-06
-0.07928390828731251,-5.286983668272816e-05,-1.3836528296397545e-05,9.71298062399516e-06
-0.11551447206134077,-5.2851115586551214e-05,-1.3882256120729824e-05,9.736366485620703e-06
-0.09670479133938394,-5.286083494516541e-05,-1.3858515784223688e-05,9.724225338899123e-06
-0.11873063508633856,-5.284945372728767e-05,-1.3886315349252335e-05,9.738442432987833e-06
-0.11276124159297145,-5.285253823877884e-05,-1.3878781175101907e-05,9.73458934885977e-06
-0.14204781701757263,-5.283740524777664e-05,-1.3915744756036194e-05,9.753493051397995e-06
-0.11349218773501639,-5.285216054348861e-05,-1.3879703727038457e-05,9.735061155079511e-06
-0.026728880674280274,-5.2896992973574144e-05,-1.3770196812142322e-05,9.679057756794664e-06
-0.07022017612595507,-5.287452010423111e-05,-1.3825088652381223e-05,9.70713022687021e-06
-0.041274708900974864,-5.288947683743589e-05,-1.3788555595684352e-05,9.688446700567965e-06
-0.12345742013822929,-5.2847011297790303e-05,-1.389228118511016e-05,9.74149344654239e-06
-0.11877936482914159,-5.284942854762001e-05,-1.3886376852714394e-05,9.738473886735617e-06
-0.0942195744564311,-5.286211910912485e-05,-1.3855379107638201e-05,9.72262119775195e-06
-0.1474568184687053,-5.28346103026567e-05,-1.3922571640368253e-05,9.756984417424292e-06
-0.08345030129696876,-5.286768381962853e-05,-1.3841786842436432e-05,9.715669919447464e-06
-0.12655175880621958,-5.284541238776464e-05,-1.3896186654975673e-05,9.743490759539275e-06
-0.09309879037196217,-5.286269824188035e-05,-1.3853964528002212e-05,9.721897761548311e-06
-0.10596344247195336,-5.285605080489554e-05,-1.3870201442090308e-05,9.730201551016182e-06
-0.12236100092516185,-5.284757784071135e-05,-1.3890897357204957e-05,9.740785737212726e-06
-0.09680225082498993,-5.2860784585788474e-05,-1.3858638791148617e-05,9.724288246395125e-06
-0.11429622849126585,-5.2851745078669355e-05,-1.3880718534169173e-05,9.735580141921335e-06
-0.11419876900565987,-5.285179543805975e-05,-1.3880595527243592e-05,9.73551723442517e-06
-0.11641597230319621,-5.285064976235503e-05,-1.3883393934785944e-05,9.736948379958529e-06
-0.030944003426739523,-5.28948149307831e-05,-1.3775516861644372e-05,9.681778505995173e-06
-0.0569413212121384,-5.288138156854215e-05,-1.3808328958862675e-05,9.698559080544632e-06
-0.1041604419882425,-5.285698245327362e-05,-1.3867925813979189e-05,9.729037762340587e-06
-0.055820537127669476,-5.2881960701311313e-05,-1.3806914379226352e-05,9.697835644340912e-06
-0.056868226597933905,-5.288141933807096e-05,-1.3808236703668948e-05,9.698511899922578e-06
-0.057331159154562376,-5.288118013105627e-05,-1.3808820986562454e-05,9.698810710528504e-06
-0.02073512230951165,-5.290009007489914e-05,-1.3762631886260697e-05,9.675188945792654e-06
-0.13098616540129232,-5.284312103638296e-05,-1.3901783470059011e-05,9.746353050605775e-06
-0.11229830903634297,-5.285277744577313e-05,-1.3878196892208953e-05,9.734290538254007e-06
-0.1247487583225087,-5.2846344036128845e-05,-1.389391102686481e-05,9.74232697086368e-06
-0.030895273683936512,-5.2894840110460947e-05,-1.3775455358182055e-05,9.681747052247362e-06
-0.11780476997308165,-5.284993214133135e-05,-1.3885146783465667e-05,9.737844811775926e-06
-0.08023413827197096,-5.2869345678864735e-05,-1.3837727613915076e-05,9.713593972080822e-06
-0.120119432756224,-5.284873610626399e-05,-1.3888068197932044e-05,9.739338864805232e-06
-0.13476272046852458,-5.284116961074943e-05,-1.3906549988398833e-05,9.74879071607429e-06
-0.10091991409184319,-5.2858656902356906e-05,-1.3863835833725816e-05,9.726946088099808e-06
-0.03184550366859496,-5.289434910659395e-05,-1.3776654675699765e-05,9.68236040033293e-06
-0.14565381798499444,-5.283554195107516e-05,-1.3920296012256989e-05,9.755820628748212e-06
-0.08688574816458004,-5.2865908651792205e-05,-1.384612283653944e-05,9.717887408680461e-06
-0.011257187334328733,-5.2904987523730155e-05,-1.3750669462813799e-05,9.669071191809904e-06
-0.12092347351247344,-5.284832064144432e-05,-1.3889083005063015e-05,9.73985785164711e-06
-0.08393759872499874,-5.2867432022773276e-05,-1.3842401877061227e-05,9.71598445692747e-06
-0.09534035854090002,-5.286153997632813e-05,-1.3856793687275332e-05,9.723344633955967e-06
-0.10252799560434207,-5.285782597273228e-05,-1.3865865447986816e-05,9.727984061783237e-06
-0.10898468652573917,-5.285448966438544e-05,-1.3874014656762254e-05,9.732151683391146e-06
-0.022635582278828524,-5.289910806715474e-05,-1.3765030521296468e-05,9.676415641964116e-06
-0.11573375590395427,-5.285100227795027e-05,-1.3882532886311278e-05,9.736508027486733e-06
-0.13037704361625485,-5.284343578247609e-05,-1.3901014676778789e-05,9.745959878755523e-06
-0.046342602152486555,-5.2886858150140495e-05,-1.3794951955779545e-05,9.691717890358148e-06
-0.0537007933157391,-5.2883056017625436e-05,-1.3804238978609832e-05,9.696467406303747e-06
-0.04758521059396298,-5.2886216068160774e-05,-1.3796520294071964e-05,9.692519960931736e-06
-0.05840321349622831,-5.288062617798229e-05,-1.381017406273629e-05,9.699502692984032e-06
-0.09529162879809704,-5.2861565156036994e-05,-1.3856732183812512e-05,9.723313180207589e-06
-0.09526726392669554,-5.2861577745884494e-05,-1.3856701432081095e-05,9.723297453333506e-06
-0.11237140365054749,-5.285273967627145e-05,-1.3878289147402438e-05,9.734337718875711e-06
-0.11027602471001861,-5.285382240273828e-05,-1.3875644498516637e-05,9.732985207712598e-06
-0.13693119402325796,-5.2840049114753574e-05,-1.3909286892478624e-05,9.750190407859701e-06
-0.08483909896685418,-5.286696619857751e-05,-1.3843539691116646e-05,9.716566351265242e-06
-0.04502689909680564,-5.288753800164251e-05,-1.3793291362293282e-05,9.69086863916267e-06
-0.12223917656815436,-5.284764078993578e-05,-1.3890743598548829e-05,9.740707102842426e-06
-0.10177268459089561,-5.2858216257856127e-05,-1.3864912144319106e-05,9.727496528689416e-06
-0.09641241288256597,-5.2860986023281496e-05,-1.3858146763449138e-05,9.724036616411226e-06
-0.10252799560434207,-5.285782597273228e-05,-1.3865865447986816e-05,9.727984061783237e-06
-0.08198840901287886,-5.286843921018207e-05,-1.3839941738563107e-05,9.714726307008091e-06
-0.09146634398806176,-5.2863541761352466e-05,-1.385190416200985e-05,9.720844060991018e-06
-0.1425107495742011,-5.2837166040754594e-05,-1.3916329038929838e-05,9.75379186200376e-06
-0.10148030613407766,-5.285836733598651e-05,-1.3864543123543869e-05,9.727307806201465e-06
-0.09685098056779294,-5.286075940610736e-05,-1.3858700294610936e-05,9.724319700143072e-06
4.638705425027453,-5.53077212465984e-05,-7.881793813472525e-06,6.667644471083227e-06
-0.03569515335003172,-5.289235991144119e-05,-1.3781513449233497e-05,9.684845246423664e-06
-0.001803617230547312,-5.2909872382717996e-05,-1.3738737791098182e-05,9.662969164701153e-06
-0.045611656010441606,-5.288723584543093e-05,-1.3794029403842434e-05,9.69124608413838e-06
0.07031640211788821,-5.294713831732157e-05,-1.364771266666857e-05,9.616417617685175e-06
1.1125481411883875,-5.3485681431571686e-05,-1.2332276611736151e-05,8.943684855810341e-06
-0.04120161428677038,-5.288951460697186e-05,-1.378846334049058e-05,9.688399519945773e-06
-0.041908195557413846,-5.2889149501542996e-05,-1.3789355140695929e-05,9.688855599291433e-06
0.3377208657493342,-5.308531184165679e-05,-1.3310212416463228e-05,9.443815175624906e-06
0.41620011653356076,-5.3125863725294815e-05,-1.321116109018346e-05,9.39315891449618e-06
0.4321834721729439,-5.3134122662014e-05,-1.3190987954501037e-05,9.382842085159296e-06
-0.0440523042407457,-5.28880415953673e-05,-1.3792061293044016e-05,9.690239564202924e-06
0.15001389647218977,-5.2988319693021806e-05,-1.3547123753827606e-05,9.564975012857461e-06
-0.018054986455346814,-5.290147495760478e-05,-1.3759249195825834e-05,9.673458989653519e-06
-0.10925270011115565,-5.285435117613072e-05,-1.387435292580559e-05,9.73232467900496e-06
0.004311965491228789,-5.2913032433273176e-05,-1.3731019106560046e-05,9.659021719328921e-06
0.028018985364886822,-5.292528235028388e-05,-1.3701097672077088e-05,9.643719470934893e-06
-0.11527082334732579,-5.2851241484971904e-05,-1.3881948603417901e-05,9.736209216880809e-06
-0.030139962670490066,-5.289523039559194e-05,-1.377450205451394e-05,9.681259519153513e-06
-0.038960046117832506,-5.289067287249632e-05,-1.3785634181217993e-05,9.686952647538713e-06
-0.052117076674641695,-5.288387435740256e-05,-1.380224011607991e-05,9.69544515949429e-06
0.01637257683497054,-5.291926440544354e-05,-1.3715796999603114e-05,9.651236916702947e-06
-0.10006714359279073,-5.2859097546857686e-05,-1.3862759523132959e-05,9.726395647509985e-06
-0.0844736258958317,-5.286715504622262e-05,-1.384307841514816e-05,9.716330448155372e-06
-0.04410103398354871,-5.288801641568598e-05,-1.379212279650644e-05,9.69027101795079e-06
-0.0732657850511424,-5.287294637390086e-05,-1.3828932618783906e-05,9.709096086118986e-06
-0.037936721518969575,-5.289120164589591e-05,-1.378434260850636e-05,9.686292118831049e-06
0.0051160062474782456,-5.291344789807692e-05,-1.3730004299429684e-05,9.658502732487269e-06
-0.11383329593463738,-5.285198428570487e-05,-1.3880134251275538e-05,9.735281331315192e-06
-0.03396524748052532,-5.2893253790262694e-05,-1.3779330076316641e-05,9.683728638370448e-06
-0.08167166568465936,-5.286860287813177e-05,-1.3839541966057669e-05,9.714521857646438e-06
-0.12272647399618433,-5.284738899309399e-05,-1.3891358633173185e-05,9.741021640322272e-06
0.19004538018485181,-5.300900480466714e-05,-1.3496598659423854e-05,9.539135758889371e-06
-0.10099300870604769,-5.2858619132841764e-05,-1.3863928088919304e-05,9.726993268721458e-06
0.10547491155025056,-5.296530546041108e-05,-1.360333791850969e-05,9.593723738515322e-06
-0.03450127465135829,-5.289297681373938e-05,-1.3780006614403436e-05,9.684074629598024e-06
-0.11449114746247784,-5.285164435994366e-05,-1.3880964548018778e-05,9.735705956913066e-06
-0.05594236148467697,-5.288189775209403e-05,-1.3807068137882437e-05,9.69791427871097e-06
-0.09948238667915477,-5.285939970308987e-05,-1.3862021481583453e-05,9.726018202534193e-06
-0.05036280593373381,-5.2884780826092386e-05,-1.3800025991431602e-05,9.694312824566776e-06
0.0029475326927448937,-5.291232740205709e-05,-1.3732741203509083e-05,9.659902424272748e-06
-0.08761669430662501,-5.2865530956501974e-05,-1.384704538847641e-05,9.71835921490031e-06
-0.0051172397411511205,-5.29081601641158e-05,-1.3742920026544662e-05,9.66510801956383e-06
-0.033892152866320836,-5.289329155979866e-05,-1.377923782112276e-05,9.683681457748312e-06
-0.11064149778104107,-5.2853633555093164e-05,-1.3876105774485136e-05,9.73322111082236e-06
-0.12886642158936196,-5.2844216352696864e-05,-1.3899108069442928e-05,9.744984812568419e-06
