0,1,2,3
0.607252050259513,1.2348990012521903,0.05641763601696366,0.25505151146941696
-0.057315963832762815,-0.06245363392540877,0.010122445816659269,0.04576131308532548
-0.021129137036893068,-0.02313729022362238,0.003698967966839602,0.016722206696780456
0.27644672521135594,0.30017359148217443,-0.04912334692070919,-0.22207566224143271
0.20029705491048222,0.21743832908363261,-0.035606115271523284,-0.16096728184119016
0.009136209010561627,0.00974546996332624,-0.0016733953257368332,-0.007565045919093571
0.2828831173291984,0.30716661704178067,-0.05026586274379963,-0.22724072068998816
0.10942950130014213,0.11871234823879115,-0.019476330773537474,-0.08804813445525078
0.3656122106838666,0.39705030556792,-0.06495099945658885,-0.29362893861542083
0.0140707763009075,0.015106789559024385,-0.0025493241234395116,-0.011524924062986075
-0.06957371504385386,-0.07577146260225893,0.012298303728633768,0.055597879952907735
-0.08157401057023121,-0.08880957025672485,0.014428461007684655,0.06522784448254777
-0.07535216485631686,-0.08204964554910547,0.01332402904536388,0.06023495464894417
-0.07766926601874014,-0.0845671347505637,0.013735334741676436,0.062094375690424135
-0.04168268253320327,-0.045468351843965076,0.007347401828575126,0.033215960009167496
-0.07056062850192305,-0.07684372652139859,0.0124734894881743,0.056389855581686237
-0.030769422120061528,-0.03361128850623266,0.005410202777423976,0.02445831646195016
-0.08642275929900586,-0.09407764951162824,0.015289156261079441,0.06911885518045954
-0.07809835882659631,-0.08503333645453748,0.013811502463215795,0.062438712920327835
-0.08592215102317367,-0.09353374752365887,0.015200293919283507,0.06871712841223855
-0.07669665565426617,-0.08351041088822322,0.013562687906187207,0.06131387796930909
-0.09630619697329283,-0.10481582875982366,0.017043552780536115,0.07705008937590802
-0.054569769862483374,-0.05946994301997677,0.009634972398807357,0.04355755481394183
-0.0828469859002045,-0.09019263531184699,0.014654425248251396,0.06624937826459541
-0.07309227606827441,-0.07959431657484371,0.012922879045256542,0.05842144523811805
-0.06977395835418675,-0.07598902339744669,0.012333848665352124,0.05575857066019614
-0.06925904698475935,-0.07542958135267819,0.012242447399504888,0.0553453659843117
-0.054927347202363495,-0.05985844443995488,0.009698445500090152,0.043844502505528245
-0.08569330152565038,-0.09328510661487287,0.01515967113446252,0.06853348188962326
-0.0767681711222422,-0.08358811117221886,0.013575382526443767,0.061371267507626365
-0.03693405545959507,-0.04030905298665556,0.006504479043539488,0.029405294664899932
-0.0696738366990203,-0.07588024299985283,0.012316076196992938,0.055678225306551934
-0.0757240452897922,-0.0824536870258827,0.01339004107069798,0.06053338024819405
-0.0828612889937997,-0.0902081753686461,0.01465696417230274,0.06626085617225885
-0.0699169892901388,-0.07614442396543794,0.012359237905865272,0.05587334973683069
-0.0017627483089849127,-0.0020960533176070527,0.0002612648013629992,0.001181119720460309
-0.09101405234306681,-0.0990660077441474,0.01610415088155063,0.0728032635404291
-0.024046968130314976,-0.026307461810643893,0.004216908473307271,0.019063699860125592
-0.0818028600677545,-0.08905821116551085,0.014469083792505633,0.06541149100516308
-0.06113488982268266,-0.06660282909077517,0.010800338538359608,0.04882591443146839
-0.06350920335948676,-0.06918247851942992,0.01122179993087741,0.05073124710360217
-0.054584072956078575,-0.05948548307677588,0.00963751132285865,0.04356903272160529
-0.05946142787204362,-0.06478464244527753,0.010503284424356094,0.04748299923484396
-0.05308224812858201,-0.05785377711286776,0.00937092429747088,0.042363852416942356
-0.06963092741823469,-0.07583362282945545,0.012308459424839028,0.055643791583561565
-0.08836798002795379,-0.09619109723630924,0.015634449932057898,0.07067985062268964
-0.07399337096477235,-0.08057334015318858,0.013082831260489224,0.05914455342091581
-0.09154326680608942,-0.09964098984571501,0.01619809107144917,0.07322794612397698
-0.09032750385049694,-0.09832008501778937,0.015982282527087638,0.07225232397258316
-0.0483336210549738,-0.05269447825555823,0.008528001512435277,0.03855318707267478
-0.08410565813658259,-0.09156016031017,0.014877850564766882,0.06725943413897957
-0.09174351011642229,-0.09985855064090278,0.016233636008167563,0.07338863683126537
-0.08474929734836682,-0.09225946286613061,0.014992102147075938,0.06777593998383512
-0.081001886826423,-0.08818796798475985,0.014326904045632173,0.0647687281760095
-0.0849495406586997,-0.09247702366131837,0.01502764708379427,0.06793663069112353
-0.09222981529865926,-0.10038691257207302,0.016319959425912203,0.07377888569182289
-0.05891791031542582,-0.06419412028691078,0.010406805310406251,0.04704683874363262
-0.07708283918133672,-0.0839299924217996,0.013631238855572617,0.06162378147622243
-0.0778266000482874,-0.08473807537535408,0.01376326290624084,0.062220632674722165
-0.06631260970414703,-0.07222832965205844,0.011719429044934579,0.05298091700563965
-0.008170534239636946,-0.009057998763615079,0.0013987027763508212,0.006323222353688837
-0.07592428860012508,-0.08267124782107046,0.013425586007416359,0.06069407095548243
-0.061320830039420335,-0.06680484982916378,0.010833344551026658,0.04897512723109332
-0.056801052463335416,-0.06189419188064026,0.010031044550812045,0.04534810840944105
-0.07427943283667646,-0.08088414128917108,0.013133609741515472,0.05937411157418494
-0.06452472300474635,-0.07028582255216778,0.01140206353852059,0.051546178547707586
-0.06473926940867443,-0.07051892340415468,0.01144014739929026,0.051718347162659425
-0.036576478119714935,-0.03992055156667744,0.0064410059422566985,0.029118346973313513
-0.06292277652208333,-0.06854533619066579,0.011117704044773625,0.05026065288940045
-0.058317180384427195,-0.06354143790134753,0.010300170500251133,0.046564766621767444
0.007562868715089028,0.008036063715422483,-0.001394113680092499,-0.006302476076113351
-0.02745110440597387,-0.030005995328835654,0.0048211723975195644,0.02179544188402825
-0.08031533833385315,-0.08744204525840185,0.014205035691169167,0.0642177886081636
-0.05509898432550597,-0.0600449251215444,0.009728912588705885,0.04398223739748973
-0.07626756284641,-0.08304420918424944,0.013486520184647827,0.06096954073940541
-0.021672654593510875,-0.023727812381989132,0.0037954470807894697,0.0171583671879918
-0.08183146625494492,-0.0890892912791091,0.014474161640608251,0.06543444682048999
-0.06556884883719634,-0.07142024669850391,0.011587404994266366,0.05238406580713991
2.4624886410217686,2.6752692524900508,-0.4371648821511008,-1.9763246358011386
-0.046889008601858045,-0.0511249325188466,0.008271570183252754,0.037393918398665675
-0.05029314487751694,-0.05482346603703836,0.008875834107465013,0.04012566042256833
-0.06063428154685047,-0.06605892710280578,0.010711476196563678,0.04842418766324741
0.0857006690256963,0.09293139400904266,-0.015264255772410652,-0.06900628564157639
0.02069310863548762,0.022301835857019288,-0.003724845959197028,-0.01683919531116645
0.02468367174854993,0.026637511703975176,-0.004433205769513126,-0.020041531549270825
0.03705584770840263,0.04007966083521834,-0.006629375073898119,-0.029969921678160726
0.0630159625837005,0.06828486392563032,-0.011237522227029628,-0.05080232408733433
0.014471262921573254,0.015541911149399885,-0.002620413996876261,-0.01184630547756286
